,disasterNumber,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,state,declarationDate,fyDeclared,disasterType,incidentType,title,incidentBeginDate,incidentEndDate,disasterCloseOutDate,declaredCountyArea,placeCode
10517,3392,0,0,1,0,LA,2017-10-06,2017,EM,Hurricane,TROPICAL STORM NATE,2017-10-05,2017-10-08T23:59:00.000Z,,St. Tammany Parish,99103.0
10518,3393,0,0,1,0,MS,2017-10-07,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,George County,99039.0
10519,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Juncos Municipio,99077.0
10520,3392,0,0,1,0,LA,2017-10-06,2017,EM,Hurricane,TROPICAL STORM NATE,2017-10-05,2017-10-08T23:59:00.000Z,,Iberia Parish,99045.0
10521,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Baldwin County,99003.0
10522,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Luquillo Municipio,99089.0
10523,3392,0,0,1,0,LA,2017-10-06,2017,EM,Hurricane,TROPICAL STORM NATE,2017-10-05,2017-10-08T23:59:00.000Z,,Assumption Parish,99007.0
10524,3392,0,0,1,0,LA,2017-10-06,2017,EM,Hurricane,TROPICAL STORM NATE,2017-10-05,2017-10-08T23:59:00.000Z,,St. John the Baptist Parish,99095.0
10525,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Guayama Municipio,99057.0
10526,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Barbour County,99005.0
10527,3392,0,0,1,0,LA,2017-10-06,2017,EM,Hurricane,TROPICAL STORM NATE,2017-10-05,2017-10-08T23:59:00.000Z,,Washington Parish,99117.0
10528,3392,0,0,1,0,LA,2017-10-06,2017,EM,Hurricane,TROPICAL STORM NATE,2017-10-05,2017-10-08T23:59:00.000Z,,Lafourche Parish,99057.0
10529,3392,0,0,1,0,LA,2017-10-06,2017,EM,Hurricane,TROPICAL STORM NATE,2017-10-05,2017-10-08T23:59:00.000Z,,Jefferson Parish,99051.0
10530,3392,0,0,1,0,LA,2017-10-06,2017,EM,Hurricane,TROPICAL STORM NATE,2017-10-05,2017-10-08T23:59:00.000Z,,Vermilion Parish,99113.0
10531,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Bibb County,99007.0
10532,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Las Piedras Municipio,99085.0
10533,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Trujillo Alto Municipio,99139.0
10534,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Orocovis Municipio,99107.0
10535,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Penuelas Municipio,99111.0
10536,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Autauga County,99001.0
10537,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Patillas Municipio,99109.0
10538,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Manati Municipio,99091.0
10539,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Toa Alta Municipio,99135.0
10540,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Utuado Municipio,99141.0
10541,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,San Juan Municipio,99127.0
10542,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Naranjito Municipio,99105.0
10543,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Guayanilla Municipio,99059.0
10544,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Lares Municipio,99081.0
10545,3393,0,0,1,0,MS,2017-10-07,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Harrison County,99047.0
10546,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,San Lorenzo Municipio,99129.0
10547,3392,0,0,1,0,LA,2017-10-06,2017,EM,Hurricane,TROPICAL STORM NATE,2017-10-05,2017-10-08T23:59:00.000Z,,St. Martin Parish,99099.0
10548,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Lajas Municipio,99079.0
10549,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Vieques Municipio,99147.0
10550,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,San Sebastian Municipio,99131.0
10551,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Mayaguez Municipio,99097.0
10552,3393,0,0,1,0,MS,2017-10-07,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Jackson County,99059.0
10553,3392,0,0,1,0,LA,2017-10-06,2017,EM,Hurricane,TROPICAL STORM NATE,2017-10-05,2017-10-08T23:59:00.000Z,,Plaquemines Parish,99075.0
10554,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Rincon Municipio,99117.0
10555,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Chilton County,99021.0
10556,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Toa Baja Municipio,99137.0
10557,3392,0,0,1,0,LA,2017-10-06,2017,EM,Hurricane,TROPICAL STORM NATE,2017-10-05,2017-10-08T23:59:00.000Z,,Terrebonne Parish,99109.0
10558,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Villalba Municipio,99149.0
10559,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Humacao Municipio,99069.0
10560,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Moca Municipio,99099.0
10561,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Loiza Municipio,99087.0
10562,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Hormigueros Municipio,99067.0
10563,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Morovis Municipio,99101.0
10564,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Yabucoa Municipio,99151.0
10565,3392,0,0,1,0,LA,2017-10-06,2017,EM,Hurricane,TROPICAL STORM NATE,2017-10-05,2017-10-08T23:59:00.000Z,,St. Bernard Parish,99087.0
10566,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Isabela Municipio,99071.0
10567,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Vega Baja Municipio,99145.0
10568,3392,0,0,1,0,LA,2017-10-06,2017,EM,Hurricane,TROPICAL STORM NATE,2017-10-05,2017-10-08T23:59:00.000Z,,Orleans Parish,99071.0
10569,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Sabana Grande Municipio,99121.0
10570,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Rio Grande Municipio,99119.0
10571,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Maunabo Municipio,99095.0
10572,3392,0,0,1,0,LA,2017-10-06,2017,EM,Hurricane,TROPICAL STORM NATE,2017-10-05,2017-10-08T23:59:00.000Z,,St. Charles Parish,99089.0
10573,3393,0,0,1,0,MS,2017-10-07,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Hancock County,99045.0
10574,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Quebradillas Municipio,99115.0
10575,3392,0,0,1,0,LA,2017-10-06,2017,EM,Hurricane,TROPICAL STORM NATE,2017-10-05,2017-10-08T23:59:00.000Z,,St. James Parish,99093.0
10576,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,San German Municipio,99125.0
10577,3393,0,0,1,0,MS,2017-10-07,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Pearl River County,99109.0
10578,3392,0,0,1,0,LA,2017-10-06,2017,EM,Hurricane,TROPICAL STORM NATE,2017-10-05,2017-10-08T23:59:00.000Z,,St. Mary Parish,99101.0
10579,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Hatillo Municipio,99065.0
10580,3391,0,0,1,0,PR,2017-09-18,2017,EM,Hurricane,HURRICANE MARIA,2017-09-17,2017-11-15T23:59:00.000Z,,Juana Diaz Municipio,99075.0
10581,3392,0,0,1,0,LA,2017-10-06,2017,EM,Hurricane,TROPICAL STORM NATE,2017-10-05,2017-10-08T23:59:00.000Z,,Tangipahoa Parish,99105.0
10582,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Butler County,99013.0
10583,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Choctaw County,99023.0
10584,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Dallas County,99047.0
10585,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Conecuh County,99035.0
10586,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Crenshaw County,99041.0
10587,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Geneva County,99061.0
10588,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Covington County,99039.0
10589,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Clarke County,99025.0
10590,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Coffee County,99031.0
10591,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Escambia County,99053.0
10592,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Dale County,99045.0
10593,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Montgomery County,99101.0
10594,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Greene County,99063.0
10595,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Lowndes County,99085.0
10596,3396,0,0,1,0,CA,2017-12-08,2018,EM,Fire,WILDFIRES,2017-12-04,2017-12-29T23:59:00.000Z,,Santa Barbara County,99083.0
10597,4002,0,0,1,1,OH,2011-07-13,2011,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2011-04-04,2011-05-15T12:00:00.000Z,,Guernsey County,99059.0
10598,4004,0,0,1,1,PR,2011-07-14,2011,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",2011-05-20,2011-06-08T12:00:00.000Z,,Las Piedras Municipio,99085.0
10599,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Sumter County,99119.0
10600,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Henry County,99067.0
10601,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Hale County,99065.0
10602,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,St. Clair County,99115.0
10603,4002,0,0,1,1,OH,2011-07-13,2011,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2011-04-04,2011-05-15T12:00:00.000Z,,Pike County,99131.0
10604,4005,0,0,1,1,TN,2011-07-20,2011,DR,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND",2011-06-18,2011-06-24T12:00:00.000Z,,Grainger County,99057.0
10605,4002,0,0,1,1,OH,2011-07-13,2011,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2011-04-04,2011-05-15T12:00:00.000Z,,Lawrence County,99087.0
10606,4004,0,0,1,1,PR,2011-07-14,2011,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",2011-05-20,2011-06-08T12:00:00.000Z,,Utuado Municipio,99141.0
10607,4003,0,0,1,1,PA,2011-07-13,2011,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2011-04-25,2011-04-28T00:00:00.000Z,,Bradford County,99015.0
10608,3395,0,0,1,0,FL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-07,2017-10-11T23:59:00.000Z,,Escambia County,99033.0
10609,4004,0,0,1,1,PR,2011-07-14,2011,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",2011-05-20,2011-06-08T12:00:00.000Z,,Anasco Municipio,99011.0
10610,4001,1,0,1,1,VT,2011-07-08,2011,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2011-05-26,2011-05-27T00:00:00.000Z,,Caledonia County,99005.0
10611,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Marengo County,99091.0
10612,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Macon County,99087.0
10613,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Coosa County,99037.0
10614,4002,0,0,1,1,OH,2011-07-13,2011,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2011-04-04,2011-05-15T12:00:00.000Z,,Athens County,99009.0
10615,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Elmore County,99051.0
10616,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Perry County,99105.0
10617,4002,0,0,1,1,OH,2011-07-13,2011,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2011-04-04,2011-05-15T12:00:00.000Z,,Noble County,99121.0
10618,4005,0,0,1,1,TN,2011-07-20,2011,DR,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND",2011-06-18,2011-06-24T12:00:00.000Z,,Claiborne County,99025.0
10619,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Wilcox County,99131.0
10620,4002,0,0,1,1,OH,2011-07-13,2011,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2011-04-04,2011-05-15T12:00:00.000Z,,Jefferson County,99081.0
10621,4001,0,0,1,1,VT,2011-07-08,2011,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2011-05-26,2011-05-27T00:00:00.000Z,,Essex County,99009.0
10622,4002,0,0,1,1,OH,2011-07-13,2011,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2011-04-04,2011-05-15T12:00:00.000Z,,Ross County,99141.0
10623,3396,0,0,1,0,CA,2017-12-08,2018,EM,Fire,WILDFIRES,2017-12-04,2017-12-29T23:59:00.000Z,,San Diego County,99073.0
10624,3396,0,0,1,0,CA,2017-12-08,2018,EM,Fire,WILDFIRES,2017-12-04,2017-12-29T23:59:00.000Z,,Ventura County,99111.0
10625,4004,0,0,1,1,PR,2011-07-14,2011,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",2011-05-20,2011-06-08T12:00:00.000Z,,San Sebastian Municipio,99131.0
10626,4005,0,0,1,1,TN,2011-07-20,2011,DR,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND",2011-06-18,2011-06-24T12:00:00.000Z,,Knox County,99093.0
10627,4002,0,0,1,1,OH,2011-07-13,2011,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2011-04-04,2011-05-15T12:00:00.000Z,,Clermont County,99025.0
10628,4002,0,0,1,1,OH,2011-07-13,2011,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2011-04-04,2011-05-15T12:00:00.000Z,,Brown County,99015.0
10629,4003,0,0,1,1,PA,2011-07-13,2011,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2011-04-25,2011-04-28T00:00:00.000Z,,Tioga County,99117.0
10630,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Tuscaloosa County,99125.0
10631,4004,0,0,1,1,PR,2011-07-14,2011,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",2011-05-20,2011-06-08T12:00:00.000Z,,Caguas Municipio,99025.0
10632,4004,0,0,1,1,PR,2011-07-14,2011,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",2011-05-20,2011-06-08T12:00:00.000Z,,San Lorenzo Municipio,99129.0
10633,4004,0,0,1,1,PR,2011-07-14,2011,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",2011-05-20,2011-06-08T12:00:00.000Z,,Villalba Municipio,99149.0
10634,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Jefferson County,99073.0
10635,4002,0,0,1,1,OH,2011-07-13,2011,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2011-04-04,2011-05-15T12:00:00.000Z,,Scioto County,99145.0
10636,4005,0,0,1,1,TN,2011-07-20,2011,DR,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND",2011-06-18,2011-06-24T12:00:00.000Z,,Henderson County,99077.0
10637,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Houston County,99069.0
10638,4004,0,0,1,1,PR,2011-07-14,2011,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",2011-05-20,2011-06-08T12:00:00.000Z,,Morovis Municipio,99101.0
10639,4002,0,0,1,1,OH,2011-07-13,2011,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2011-04-04,2011-05-15T12:00:00.000Z,,Belmont County,99013.0
10640,4000,0,0,1,1,AR,2011-07-08,2011,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING",2011-05-24,2011-05-26T12:00:00.000Z,2018-08-23T23:59:00.000Z,Crawford County,99033.0
10641,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Poarch Creek Reservation and Trust Lands also FL,61430.0
10642,4002,0,0,1,1,OH,2011-07-13,2011,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2011-04-04,2011-05-15T12:00:00.000Z,,Adams County,99001.0
10643,3395,0,0,1,0,FL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-07,2017-10-11T23:59:00.000Z,,Santa Rosa County,99113.0
10644,4004,0,0,1,1,PR,2011-07-14,2011,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",2011-05-20,2011-06-08T12:00:00.000Z,,Hatillo Municipio,99065.0
10645,4002,0,0,1,1,OH,2011-07-13,2011,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2011-04-04,2011-05-15T12:00:00.000Z,,Meigs County,99105.0
10646,4004,0,0,1,1,PR,2011-07-14,2011,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",2011-05-20,2011-06-08T12:00:00.000Z,,Orocovis Municipio,99107.0
10647,4001,0,0,1,1,VT,2011-07-08,2011,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2011-05-26,2011-05-27T00:00:00.000Z,,Orange County,99017.0
10648,4004,0,0,1,1,PR,2011-07-14,2011,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",2011-05-20,2011-06-08T12:00:00.000Z,,Ciales Municipio,99039.0
10649,4002,0,0,1,1,OH,2011-07-13,2011,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2011-04-04,2011-05-15T12:00:00.000Z,,Jackson County,99079.0
10650,3396,0,0,1,0,CA,2017-12-08,2018,EM,Fire,WILDFIRES,2017-12-04,2017-12-29T23:59:00.000Z,,Riverside County,99065.0
10651,3396,0,0,1,0,CA,2017-12-08,2018,EM,Fire,WILDFIRES,2017-12-04,2017-12-29T23:59:00.000Z,,Los Angeles County,99037.0
10652,4005,0,0,1,1,TN,2011-07-20,2011,DR,Severe Storm(s),"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND",2011-06-18,2011-06-24T12:00:00.000Z,,Anderson County,99001.0
10653,4000,1,0,1,1,AR,2011-07-08,2011,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING",2011-05-24,2011-05-26T12:00:00.000Z,2018-08-23T23:59:00.000Z,Johnson County,99071.0
10654,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Pike County,99109.0
10655,4002,0,0,1,1,OH,2011-07-13,2011,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2011-04-04,2011-05-15T12:00:00.000Z,,Monroe County,99111.0
10656,4003,0,0,1,1,PA,2011-07-13,2011,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2011-04-25,2011-04-28T00:00:00.000Z,,Wyoming County,99131.0
10657,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Talladega County,99121.0
10658,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Monroe County,99099.0
10659,4001,1,0,1,1,VT,2011-07-08,2011,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2011-05-26,2011-05-27T00:00:00.000Z,,Washington County,99023.0
10660,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Mobile County,99097.0
10661,4003,0,0,1,1,PA,2011-07-13,2011,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2011-04-25,2011-04-28T00:00:00.000Z,,Sullivan County,99113.0
10662,4002,0,0,1,1,OH,2011-07-13,2011,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2011-04-04,2011-05-15T12:00:00.000Z,,Gallia County,99053.0
10663,3394,0,0,1,0,AL,2017-10-08,2017,EM,Hurricane,HURRICANE NATE,2017-10-06,2017-10-10T23:59:00.000Z,,Shelby County,99117.0
10664,4000,1,0,1,1,AR,2011-07-08,2011,DR,Severe Storm(s),"SEVERE STORMS, TORNADOES, AND FLOODING",2011-05-24,2011-05-26T12:00:00.000Z,2018-08-23T23:59:00.000Z,Franklin County,99047.0
10665,4004,0,0,1,1,PR,2011-07-14,2011,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, MUDSLIDES, AND LANDSLIDES",2011-05-20,2011-06-08T12:00:00.000Z,,Yabucoa Municipio,99151.0
10666,4002,0,0,1,1,OH,2011-07-13,2011,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2011-04-04,2011-05-15T12:00:00.000Z,,Morgan County,99115.0
10667,4002,0,0,1,1,OH,2011-07-13,2011,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2011-04-04,2011-05-15T12:00:00.000Z,,Washington County,99167.0
10668,4002,0,0,1,1,OH,2011-07-13,2011,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2011-04-04,2011-05-15T12:00:00.000Z,,Hocking County,99073.0
10669,4003,0,0,1,1,PA,2011-07-13,2011,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2011-04-25,2011-04-28T00:00:00.000Z,,Lycoming County,99081.0
10670,4002,0,0,1,1,OH,2011-07-13,2011,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,2011-04-04,2011-05-15T12:00:00.000Z,,Hamilton County,99061.0
